,nsub,xgb_8020_weights,xgb_joblib8020_max_delta_1,xgb_8020_weights_sqrt,xgb_8020_800_est,xgb_joblib8020_max_delta_5,success
3329,2,1,1,2,1,1,2
3330,2,1,1,1,1,1,3
3331,2,4,4,4,2,4,2
3332,2,2,2,2,2,2,1
3333,2,2,2,2,2,2,1
3334,2,2,2,2,2,2,1
3335,2,2,2,2,2,2,1
3336,2,6,2,2,2,2,2
3337,2,2,2,2,2,2,1
3338,2,2,2,2,2,2,1
3339,2,2,2,2,2,2,1
3340,2,2,2,1,2,2,2
3341,2,2,2,2,2,2,1
3342,2,2,2,2,2,2,1
3343,2,4,2,2,2,2,2
3344,2,2,2,2,2,2,1
3345,2,2,2,2,2,2,1
3346,2,2,2,2,2,2,1
3347,2,2,2,2,2,2,1
3348,2,2,2,2,2,2,1
3349,2,3,2,2,2,2,2
3350,2,2,2,2,2,2,1
3351,2,2,2,2,2,2,1
3352,2,2,2,2,2,2,1
3353,2,2,2,2,2,2,1
3354,2,2,2,2,2,2,1
3355,2,4,3,2,2,2,2
3356,2,2,2,2,2,2,1
3357,2,2,2,2,2,2,1
3358,2,2,2,2,2,2,1
3359,2,2,2,2,2,2,1
3360,2,1,2,1,1,2,2
3361,2,2,2,2,2,2,1
3362,2,2,2,2,2,2,1
3363,2,1,1,1,1,1,3
3364,2,1,1,1,1,1,3
3365,2,3,2,1,2,2,2
3366,2,1,2,2,2,2,2
3367,2,2,2,2,2,2,1
3368,2,1,1,1,1,1,3
3369,2,1,1,1,1,1,3
3370,2,4,4,4,4,6,3
3371,2,3,2,3,2,2,2
3372,2,2,2,2,2,2,1
3373,2,1,2,2,2,2,2
3374,2,2,2,2,2,2,1
3375,2,2,2,2,2,2,1
3376,2,6,2,2,2,2,2
3377,2,2,2,2,2,2,1
3378,2,3,3,1,1,1,3
3379,2,1,1,1,2,1,2
3380,2,2,2,1,2,1,2
3381,2,1,2,2,1,1,2
3382,2,1,2,1,1,2,2
3383,2,2,2,2,2,2,1
3384,2,2,1,1,1,1,2
3385,2,2,1,1,1,1,2
3386,2,1,2,2,1,1,2
3387,2,1,1,1,2,2,2
3388,2,24,2,1,1,1,2
3389,2,1,1,2,2,1,2
3390,2,2,1,1,1,1,2
3391,2,3,2,2,2,2,2
3392,2,2,2,2,2,2,1
3393,2,1,1,1,1,1,3
3394,2,1,1,1,2,2,2
3395,2,6,2,1,2,2,2
3396,2,2,2,2,2,2,1
3397,2,2,1,1,1,1,2
3398,2,2,2,2,2,2,1
3399,2,2,2,2,2,2,1
3400,2,2,2,2,2,2,1
3401,2,2,2,2,2,2,1
3402,2,1,2,1,2,1,2
3403,2,4,2,2,4,2,2
3404,2,2,1,2,1,1,2
3405,2,2,2,2,2,2,1
3406,2,3,2,2,1,2,2
3407,2,1,1,2,1,1,2
3408,2,4,2,4,2,2,2
3409,2,4,4,4,2,2,2
3410,2,4,4,4,2,2,2
3411,2,4,2,4,2,2,2
3412,2,2,2,2,2,2,1
3413,2,2,2,2,2,2,1
3414,2,1,1,1,1,1,3
3415,2,4,4,4,2,4,2
3416,2,4,4,4,2,4,2
3417,2,2,2,2,2,2,1
3418,2,3,1,2,1,1,2
3419,2,6,2,2,1,1,2
3420,2,2,2,2,2,2,1
3421,2,1,1,1,1,1,3
3422,2,2,2,2,2,2,1
3423,2,2,2,2,2,2,1
3424,2,2,2,2,2,2,1
3425,2,8,2,2,2,2,2
3426,2,2,1,1,1,1,2
3427,2,2,1,1,1,1,2
3428,2,2,1,2,2,2,2
3429,2,2,2,2,2,2,1
3430,2,2,4,4,4,4,2
3431,2,2,4,4,4,4,2
3432,2,2,2,2,2,2,1
3433,2,4,2,2,2,2,2
3434,2,2,2,2,2,2,1
3435,2,2,2,2,2,2,1
3436,2,4,2,2,2,2,2
3437,2,4,2,2,2,2,2
3438,2,4,2,2,2,2,2
3439,2,4,2,2,2,2,2
3440,2,4,2,2,2,2,2
3441,2,4,2,2,2,2,2
3442,2,2,1,1,1,1,2
3443,2,2,2,2,2,2,1
3444,2,2,2,2,2,2,1
3445,2,4,2,2,2,2,2
3446,2,2,1,1,2,2,2
3447,2,1,1,1,2,2,2
3448,2,2,2,2,2,2,1
3449,2,2,2,2,2,2,1
3450,2,1,2,1,1,2,2
3451,2,1,2,1,1,2,2
3452,2,1,2,1,2,2,2
3453,2,1,2,2,1,1,2
3454,2,4,4,4,2,2,2
3455,2,4,2,2,2,2,2
3456,2,1,1,2,1,1,2
3457,2,3,1,2,1,1,2
3458,2,2,2,2,2,2,1
3459,2,2,2,2,2,2,1
3460,2,2,1,1,1,1,2
3461,2,1,1,2,1,2,2
3462,2,2,2,2,2,2,1
3463,2,2,2,2,2,2,1
3464,2,2,2,2,2,2,1
3465,2,2,2,2,2,2,1
3466,2,2,2,2,2,2,1
3467,2,1,1,1,2,1,2
3468,2,1,1,2,1,1,2
3469,2,1,1,2,1,2,2
3470,2,1,1,1,1,1,3
3471,2,1,1,1,1,1,3
3472,2,4,2,1,2,4,2
3473,2,2,2,2,2,2,1
3474,2,2,2,2,2,2,1
3475,2,4,2,2,4,2,2
3476,2,2,2,2,2,2,1
3477,2,2,2,2,2,2,1
3478,2,6,2,2,2,2,2
3479,2,2,1,1,1,2,2
3480,2,2,1,1,2,2,2
3481,2,3,1,1,1,1,3
3482,2,7,2,2,2,2,2
3483,2,2,2,2,2,2,1
3484,2,4,2,2,2,2,2
3485,2,2,2,2,2,2,1
3486,2,2,2,2,2,2,1
3487,2,2,2,2,2,2,1
3488,2,4,2,2,2,2,2
3489,2,3,2,3,2,2,2
3490,2,3,3,3,2,2,2
3491,2,4,2,2,2,2,2
3492,2,3,1,1,1,1,3
3493,2,8,2,2,2,2,2
3494,2,2,2,2,2,2,1
3495,2,2,2,2,2,2,1
3496,2,2,2,2,2,2,1
3497,2,2,2,2,2,2,1
3498,2,2,2,2,2,2,1
3499,2,2,2,2,2,2,1
3500,2,2,2,2,2,2,1
3501,2,2,2,2,2,2,1
3502,2,2,2,2,2,2,1
3503,2,2,2,2,2,2,1
3504,2,4,2,2,2,2,2
3505,2,1,2,2,2,2,2
3506,2,1,2,1,1,2,2
3507,2,1,2,1,1,2,2
3508,2,6,2,1,1,2,2
3509,2,2,2,2,2,2,1
3510,2,2,2,2,2,2,1
3511,2,1,1,2,1,1,2
3512,2,2,2,4,2,2,2
3513,2,4,2,2,2,2,2
3514,2,4,4,2,2,1,2
3515,2,4,4,4,4,4,3
3516,2,2,2,2,2,2,1
3517,2,2,2,2,2,2,1
3518,2,4,2,1,2,2,2
3519,2,8,2,2,2,2,2
3520,2,6,2,2,2,2,2
3521,2,8,2,2,2,2,2
3522,2,8,2,2,2,2,2
3523,2,2,2,2,2,2,1
3524,2,2,2,2,2,2,1
3525,2,2,2,2,2,2,1
3526,2,7,2,2,2,2,2
3527,2,6,2,2,2,2,2
3528,2,2,2,4,4,4,2
3529,2,2,2,2,2,2,1
3530,2,4,2,1,2,4,2
3531,2,2,2,2,2,2,1
3532,2,1,1,1,1,1,3
3533,2,1,2,2,1,1,2
3534,2,1,2,2,1,1,2
3535,2,1,2,1,1,1,2
3536,2,4,2,2,2,2,2
3537,2,4,2,2,2,2,2
3538,2,8,2,2,2,2,2
3539,2,2,2,2,2,2,1
3540,2,6,4,4,4,4,3
3541,2,6,2,4,4,4,2
3542,2,4,2,4,2,4,2
3543,2,2,2,2,2,2,1
3544,2,2,2,2,2,2,1
3545,2,4,2,2,2,2,2
3546,2,2,2,2,1,2,2
3547,2,6,4,4,4,4,3
3548,2,4,1,1,1,1,3
3549,2,4,1,1,1,1,3
3550,2,2,2,2,2,2,1
3551,2,6,3,3,2,3,2
3552,2,1,1,1,1,1,3
3553,2,4,2,2,2,2,2
3554,2,2,1,4,2,2,2
3555,2,2,2,2,2,2,1
3556,2,2,2,2,2,2,1
3557,2,4,2,2,2,2,2
3558,2,8,2,2,2,2,2
3559,2,2,2,2,1,2,2
3560,2,8,2,2,2,2,2
3561,2,4,2,2,2,1,2
3562,2,2,1,1,1,1,2
3563,2,2,2,2,2,2,1
3564,2,4,2,2,2,2,2
3565,2,2,2,2,2,2,1
3566,2,12,2,2,1,2,2
3567,2,1,1,2,2,2,2
3568,2,1,2,2,2,2,2
3569,2,14,6,6,2,6,2
3570,2,4,4,4,4,4,3
3571,2,2,2,2,2,2,1
3572,2,1,1,1,1,1,3
3573,2,1,1,1,1,1,3
3574,2,1,2,2,2,2,2
3575,2,4,2,2,2,2,2
3576,2,4,2,2,2,2,2
3577,2,4,2,2,2,2,2
3578,2,4,2,2,2,2,2
3579,2,2,2,2,2,2,1
3580,2,2,2,2,2,2,1
3581,2,2,2,2,2,2,1
3582,2,2,2,2,2,2,1
3583,2,2,2,2,2,2,1
3584,2,6,4,4,4,4,3
3585,2,1,1,1,1,1,3
3586,2,2,2,2,2,2,1
3587,2,2,2,2,2,2,1
3588,2,2,2,2,2,2,1
3589,2,4,1,2,2,2,2
3590,2,2,2,2,1,2,2
3591,2,2,2,2,2,2,1
3592,2,6,2,2,2,2,2
3593,2,2,2,2,2,2,1
3594,2,1,2,1,2,2,2
3595,2,6,2,2,2,2,2
3596,2,6,2,2,2,2,2
3597,2,2,2,2,2,2,1
3598,2,2,2,2,2,2,1
3599,2,1,2,2,2,1,2
3600,2,6,3,3,2,3,2
3601,2,2,2,2,2,2,1
3602,2,8,2,2,2,2,2
3603,2,2,2,2,2,2,1
3604,2,1,1,1,1,1,3
3605,2,6,2,2,2,2,2
3606,2,2,2,2,2,2,1
3607,2,1,1,1,1,1,3
3608,2,8,2,2,2,2,2
3609,2,2,2,2,2,2,1
3610,2,6,2,1,4,2,2
3611,2,2,4,4,2,1,2
3612,2,4,4,2,2,2,2
3613,2,2,1,2,1,1,2
3614,2,2,2,2,2,2,1
3615,2,2,2,2,2,2,1
3616,2,2,2,2,2,2,1
3617,2,2,2,1,2,1,2
3618,2,2,2,2,2,2,1
3619,2,2,2,2,2,2,1
3620,2,2,2,2,2,1,2
3621,2,2,2,2,2,2,1
3622,2,3,2,2,2,2,2
3623,2,2,2,2,2,2,1
3624,2,1,2,2,2,1,2
3625,2,4,2,2,2,2,2
3626,2,4,2,2,2,2,2
3627,2,2,2,2,2,2,1
3628,2,2,2,2,2,2,1
3629,2,4,2,6,2,2,2
3630,2,6,2,2,2,2,2
3631,2,8,2,2,2,2,2
3632,2,2,2,2,2,2,1
3633,2,2,1,2,2,1,2
3634,2,2,2,2,2,2,1
3635,2,1,1,1,1,1,3
3636,2,1,1,1,1,1,3
3637,2,2,2,2,2,2,1
3638,2,2,2,2,2,2,1
3639,2,4,4,4,4,4,3
3640,2,4,2,2,2,2,2
3641,2,2,2,1,1,1,2
3642,2,4,2,2,2,2,2
3643,2,2,2,2,2,2,1
3644,2,2,2,1,2,2,2
3645,2,8,2,2,2,2,2
3646,2,4,2,4,2,2,2
3647,2,4,1,1,2,1,2
3648,2,4,1,1,2,1,2
3649,2,4,1,1,2,1,2
3650,2,4,2,2,2,2,2
3651,2,2,2,2,2,2,1
3652,2,2,1,1,1,2,2
3653,2,4,2,2,4,2,2
3654,2,4,2,2,2,2,2
3655,2,6,2,2,2,2,2
3656,2,6,2,2,2,2,2
3657,2,2,2,2,2,2,1
3658,2,3,2,2,2,2,2
3659,2,8,2,2,2,2,2
3660,2,2,2,2,2,2,1
3661,2,2,2,2,2,2,1
3662,2,2,2,4,2,4,2
3663,2,2,2,2,2,2,1
3664,2,4,2,2,2,2,2
3665,2,4,2,2,2,2,2
3666,2,2,1,2,1,2,2
3667,2,8,8,8,8,8,3
3668,2,2,2,2,2,2,1
3669,2,4,2,2,2,2,2
3670,2,6,1,1,2,1,2
3671,2,2,2,2,2,2,1
3672,2,1,1,1,1,1,3
3673,2,2,2,2,2,2,1
3674,2,4,2,2,2,2,2
3675,2,2,2,2,2,2,1
3676,2,3,1,2,1,1,2
3677,2,2,2,2,1,2,2
3678,2,1,1,1,1,1,3
3679,2,2,2,2,2,2,1
3680,2,2,2,1,1,2,2
3681,2,4,4,2,4,4,2
3682,2,2,2,4,2,2,2
3683,2,1,1,1,1,2,2
3684,2,3,2,2,2,1,2
3685,2,2,2,2,2,2,1
3686,2,2,2,1,2,2,2
3687,2,2,2,1,1,1,2
3688,2,2,2,2,2,2,1
3689,2,6,4,6,4,4,3
3690,2,1,2,1,1,2,2
3691,2,3,1,1,1,1,3
3692,2,4,2,2,1,2,2
3693,2,2,2,2,2,2,1
3694,2,4,2,4,4,2,2
3695,2,1,1,1,1,1,3
3696,2,8,2,2,2,2,2
3697,2,3,2,2,2,2,2
3698,2,3,2,2,2,2,2
3699,2,2,2,2,2,2,1
3700,2,2,2,1,1,2,2
3701,2,3,2,2,2,2,2
3702,2,2,2,2,2,2,1
3703,2,3,2,2,2,2,2
3704,2,2,2,2,2,2,1
3705,2,2,2,2,2,2,1
3706,2,2,2,2,1,2,2
3707,2,4,2,2,4,4,2
3708,2,24,1,1,1,1,3
3709,2,2,2,2,2,2,1
3710,2,2,2,2,2,2,1
3711,2,2,2,2,2,2,1
3712,2,2,2,2,2,2,1
3713,2,2,2,2,2,2,1
3714,2,4,2,2,2,2,2
3715,2,2,1,2,1,1,2
3716,2,1,2,2,2,2,2
3717,2,2,2,2,2,2,1
3718,2,1,2,2,2,1,2
3719,2,1,2,2,1,2,2
3720,2,2,2,2,2,6,2
3721,2,2,2,2,2,2,1
3722,2,2,2,2,2,2,1
3723,2,4,2,2,2,2,2
3724,2,4,2,4,4,4,2
3725,2,4,2,4,4,2,2
3726,2,6,2,6,2,2,2
3727,2,6,2,2,2,2,2
3728,2,6,2,2,2,2,2
3729,2,4,4,4,4,4,3
3730,2,4,4,4,4,4,3
3731,2,4,4,4,4,4,3
3732,2,4,4,4,4,4,3
3733,2,4,4,4,4,4,3
3734,2,2,2,1,2,1,2
3735,2,1,2,2,2,1,2
3736,2,1,2,1,2,1,2
3737,2,3,4,4,2,4,2
3738,2,4,4,4,4,4,3
3739,2,2,2,2,2,2,1
3740,2,2,1,1,1,1,2
3741,2,5,1,1,1,1,3
3742,2,12,1,1,1,1,3
3743,2,3,1,2,1,1,2
3744,2,2,2,2,2,2,1
3745,2,1,2,2,2,2,2
3746,2,6,2,2,2,2,2
3747,2,1,2,2,2,2,2
3748,2,2,2,2,2,2,1
3749,2,6,2,2,2,2,2
3750,2,8,4,2,2,2,2
3751,2,2,2,2,1,2,2
3752,2,2,2,2,2,2,1
3753,2,2,2,2,2,2,1
3754,2,1,2,2,2,1,2
3755,2,1,1,1,1,1,3
3756,2,6,1,1,2,1,2
3757,2,2,2,1,2,2,2
3758,2,2,2,2,2,2,1
3759,2,1,1,2,1,1,2
3760,2,6,2,2,2,2,2
3761,2,2,2,2,2,2,1
3762,2,2,1,2,1,1,2
3763,2,2,2,2,2,2,1
3764,2,2,2,2,2,2,1
3765,2,2,2,2,2,2,1
3766,2,2,2,2,2,2,1
3767,2,4,2,2,2,2,2
3768,2,2,2,2,2,2,1
3769,2,3,4,2,2,2,2
3770,2,2,2,2,2,2,1
3771,2,4,2,4,2,2,2
3772,2,4,4,4,4,4,3
3773,2,2,2,2,2,2,1
3774,2,1,1,1,1,1,3
3775,2,2,2,2,2,2,1
3776,2,4,2,2,2,2,2
3777,2,2,2,2,2,2,1
3778,2,2,2,2,2,2,1
3779,2,6,2,2,2,2,2
3780,2,2,2,2,2,2,1
3781,2,2,2,2,2,2,1
3782,2,4,2,2,2,2,2
3783,2,6,2,2,2,2,2
3784,2,6,2,2,2,2,2
3785,2,4,2,2,2,2,2
3786,2,2,2,1,2,2,2
3787,2,2,2,2,2,2,1
3788,2,2,2,2,2,2,1
3789,2,6,2,2,6,2,2
3790,2,2,2,2,2,2,1
3791,2,2,2,2,2,2,1
3792,2,2,2,2,2,2,1
3793,2,2,2,2,2,2,1
3794,2,2,2,2,2,2,1
3795,2,2,2,2,2,2,1
3796,2,4,2,2,2,2,2
3797,2,2,2,2,2,2,1
3798,2,2,2,2,2,2,1
3799,2,2,2,2,2,2,1
3800,2,2,2,2,2,2,1
3801,2,2,2,2,2,2,1
3802,2,1,2,2,2,2,2
3803,2,3,2,2,2,2,2
3804,2,4,2,2,2,2,2
3805,2,4,2,2,2,2,2
3806,2,2,2,2,2,2,1
3807,2,2,2,1,1,1,2
3808,2,2,2,1,1,1,2
3809,2,4,2,2,2,4,2
3810,2,4,2,4,2,2,2
3811,2,6,2,2,2,2,2
3812,2,6,2,6,2,2,2
3813,2,6,2,2,2,2,2
3814,2,6,2,2,2,2,2
3815,2,4,2,2,2,2,2
3816,2,2,1,1,2,2,2
3817,2,2,2,4,2,2,2
3818,2,2,2,2,2,2,1
3819,2,6,2,4,2,2,2
3820,2,6,2,4,2,2,2
3821,2,2,2,2,2,2,1
3822,2,2,1,2,2,2,2
3823,2,2,2,2,2,2,1
3824,2,1,1,1,1,1,3
3825,2,4,2,2,2,2,2
3826,2,6,2,2,1,2,2
3827,2,4,2,2,2,2,2
3828,2,4,2,2,2,2,2
3829,2,4,2,2,2,2,2
3830,2,4,4,4,4,4,3
3831,2,1,1,1,1,1,3
3832,2,2,2,2,2,2,1
3833,2,12,2,2,2,2,2
3834,2,4,2,2,2,2,2
3835,2,8,2,2,2,2,2
3836,2,2,2,2,1,2,2
3837,2,2,1,1,1,1,2
3838,2,2,2,2,2,2,1
3839,2,2,2,2,2,2,1
3840,2,12,2,2,2,2,2
3841,2,8,2,1,2,4,2
3842,2,1,1,1,2,2,2
3843,2,2,2,2,2,2,1
3844,2,2,2,2,2,1,2
3845,2,6,2,2,2,2,2
3846,2,2,2,2,2,1,2
3847,2,2,2,2,2,2,1
3848,2,1,1,1,1,1,3
3849,2,2,2,2,2,2,1
3850,2,3,2,2,2,2,2
3851,2,2,2,2,2,2,1
3852,2,2,2,2,2,2,1
3853,2,2,2,2,2,2,1
3854,2,2,2,2,2,2,1
3855,2,2,2,2,2,2,1
3856,2,2,2,2,2,2,1
3857,2,3,1,2,1,1,2
3858,2,2,2,2,2,2,1
3859,2,2,2,2,2,2,1
3860,2,6,1,4,2,2,2
3861,2,2,1,1,1,1,2
3862,2,2,2,2,2,2,1
3863,2,8,2,2,2,2,2
3864,2,2,2,2,2,2,1
3865,2,2,2,2,2,2,1
3866,2,2,2,2,2,2,1
3867,2,2,2,2,2,2,1
3868,2,4,2,4,2,2,2
3869,2,8,2,2,2,2,2
3870,2,2,2,2,2,2,1
3871,2,4,4,4,4,4,3
3872,2,4,2,2,2,2,2
3873,2,4,1,1,2,2,2
3874,2,2,2,2,2,2,1
3875,2,4,2,2,2,2,2
3876,2,8,2,4,2,2,2
3877,2,7,2,2,2,2,2
3878,2,8,2,2,2,2,2
3879,2,2,2,2,2,2,1
3880,2,2,2,2,2,2,1
3881,2,4,2,2,2,2,2
3882,2,2,2,2,2,2,1
3883,2,2,2,2,2,2,1
3884,2,3,2,2,2,2,2
3885,2,2,2,2,2,2,1
3886,2,4,4,4,4,4,3
3887,2,4,4,4,4,4,3
3888,2,2,2,1,2,1,2
3889,2,2,2,2,2,2,1
3890,2,4,2,4,2,2,2
3891,2,4,2,4,2,2,2
3892,2,4,2,4,2,2,2
3893,2,4,4,4,4,4,3
3894,2,8,4,2,4,1,2
3895,2,2,2,2,2,2,1
3896,2,3,1,1,1,1,3
3897,2,3,2,2,2,2,2
3898,2,3,2,2,2,2,2
3899,2,1,1,1,1,1,3
3900,2,1,1,1,1,1,3
3901,2,2,2,2,2,2,1
3902,2,2,2,2,2,2,1
3903,2,2,2,2,2,2,1
3904,2,2,2,2,2,2,1
3905,2,1,2,1,1,1,2
3906,2,1,2,1,1,1,2
3907,2,2,2,2,2,2,1
3908,2,1,2,2,2,2,2
3909,2,2,2,2,2,2,1
3910,2,2,2,2,2,2,1
3911,2,4,2,2,2,2,2
3912,2,4,2,4,4,2,2
3913,2,2,2,2,2,2,1
3914,2,1,2,2,2,2,2
3915,2,2,2,2,2,2,1
3916,2,2,1,2,2,1,2
3917,2,14,1,1,1,1,3
3918,2,2,2,2,2,2,1
3919,2,2,2,2,2,2,1
3920,2,2,2,2,2,2,1
3921,2,2,2,2,2,2,1
3922,2,6,1,1,1,1,3
3923,2,2,2,2,2,2,1
3924,2,14,2,4,4,2,2
3925,2,2,4,4,4,1,2
3926,2,3,2,2,2,2,2
3927,2,4,2,2,1,2,2
3928,2,4,2,2,1,2,2
3929,2,4,2,2,1,2,2
3930,2,2,2,2,2,1,2
3931,2,2,2,2,2,1,2
3932,2,2,1,2,1,1,2
3933,2,3,2,2,1,2,2
3934,2,8,2,2,2,8,2
3935,2,4,2,2,2,2,2
3936,2,2,2,1,2,1,2
3937,2,2,2,2,2,2,1
3938,2,2,2,2,2,2,1
3939,2,2,2,2,2,1,2
3940,2,2,2,2,2,2,1
3941,2,2,2,2,2,2,1
3942,2,2,2,2,2,2,1
3943,2,2,2,2,2,2,1
3944,2,2,2,2,2,2,1
3945,2,1,2,4,2,2,2
3946,2,6,2,2,4,2,2
3947,2,2,2,2,2,2,1
3948,2,2,2,2,2,2,1
3949,2,4,2,2,2,2,2
3950,2,4,2,2,2,2,2
3951,2,2,2,2,2,2,1
3952,2,8,2,2,2,2,2
3953,2,3,2,2,2,2,2
3954,2,2,2,2,2,2,1
3955,2,2,2,2,2,2,1
3956,2,2,2,2,2,2,1
3957,2,6,4,4,4,4,3
3958,2,2,2,2,2,2,1
3959,2,2,2,2,2,2,1
3960,2,1,1,1,1,1,3
3961,2,1,1,1,1,1,3
3962,2,1,1,1,1,1,3
3963,2,1,1,1,1,1,3
3964,2,1,1,1,1,2,2
3965,2,1,2,1,2,2,2
3966,2,1,1,1,2,2,2
3967,2,1,1,1,1,1,3
3968,2,2,2,2,2,2,1
3969,2,6,4,4,4,4,3
3970,2,2,2,2,2,2,1
3971,2,4,2,2,2,2,2
3972,2,1,1,1,2,2,2
3973,2,3,2,2,2,2,2
3974,2,2,2,2,2,2,1
3975,2,1,1,2,1,2,2
3976,2,1,1,1,1,2,2
3977,2,4,2,2,2,2,2
3978,2,4,2,2,2,2,2
3979,2,1,2,2,2,2,2
3980,2,1,2,2,1,1,2
3981,2,1,2,2,1,2,2
3982,2,8,2,2,2,2,2
3983,2,2,2,2,2,2,1
3984,2,1,1,1,1,1,3
3985,2,3,2,2,2,2,2
3986,2,1,1,1,1,2,2
3987,2,1,1,1,1,2,2
3988,2,1,1,1,1,1,3
3989,2,1,1,1,1,1,3
3990,2,1,2,2,2,2,2
3991,2,2,2,2,2,2,1
3992,2,2,2,2,2,2,1
3993,2,2,1,1,2,1,2
3994,2,6,2,1,2,1,2
3995,2,2,2,2,2,2,1
3996,2,5,2,2,2,2,2
3997,2,12,1,1,2,1,2
3998,2,1,1,2,2,1,2
3999,2,1,2,2,2,1,2
4000,2,1,2,2,2,2,2
4001,2,1,2,2,2,2,2
4002,2,2,2,2,2,2,1
4003,2,2,2,2,2,2,1
4004,2,1,1,1,1,1,3
4005,2,1,1,1,1,1,3
4006,2,1,1,1,1,1,3
4007,2,2,2,2,2,2,1
4008,2,1,2,2,1,1,2
4009,2,2,2,2,2,2,1
4010,2,2,2,2,2,2,1
4011,2,4,2,2,4,4,2
4012,2,2,2,2,2,2,1
4013,2,1,1,1,1,1,3
4014,2,2,2,1,1,1,2
4015,2,4,2,2,2,2,2
4016,2,2,2,2,2,2,1
4017,2,1,1,1,1,1,3
4018,2,2,1,2,1,2,2
4019,2,2,2,2,2,2,1
4020,2,1,2,2,1,2,2
4021,2,2,2,2,2,2,1
4022,2,4,2,2,2,4,2
4023,2,1,1,2,1,1,2
4024,2,2,2,2,2,2,1
4025,2,2,2,2,2,2,1
4026,2,12,2,2,2,2,2
4027,2,3,2,2,2,2,2
4028,2,6,4,4,2,2,2
4029,2,3,2,2,2,2,2
4030,2,2,2,2,2,2,1
4031,2,2,2,2,2,2,1
4032,2,4,4,4,4,4,3
4033,2,3,2,2,2,2,2
4034,2,2,2,2,2,2,1
4035,2,1,1,1,1,2,2
4036,2,12,1,1,2,2,2
4037,2,7,2,1,2,2,2
4038,2,2,2,2,2,2,1
4039,2,2,2,2,2,2,1
4040,2,6,2,2,2,2,2
4041,2,2,2,2,2,2,1
4042,2,1,2,2,2,2,2
4043,2,2,2,2,2,2,1
4044,2,6,2,2,2,2,2
4045,2,2,2,2,2,2,1
4046,2,2,2,2,2,2,1
4047,2,8,2,2,2,2,2
4048,2,2,2,2,2,2,1
4049,2,8,2,1,2,2,2
4050,2,3,2,2,2,2,2
4051,2,7,2,2,2,2,2
4052,2,2,2,2,2,2,1
4053,2,2,2,2,2,2,1
4054,2,2,1,1,1,1,2
4055,2,4,2,2,2,2,2
4056,2,2,2,2,2,2,1
4057,2,2,2,2,2,2,1
4058,2,2,2,2,2,2,1
4059,2,6,2,2,2,2,2
4060,2,6,2,2,2,2,2
4061,2,2,2,2,2,2,1
4062,2,4,2,2,2,2,2
4063,2,2,2,2,2,2,1
4064,2,3,2,4,2,2,2
4065,2,2,2,2,2,2,1
4066,2,2,2,1,2,2,2
4067,2,4,2,2,2,2,2
4068,2,2,2,2,2,2,1
4069,2,12,2,2,2,2,2
4070,2,3,1,2,2,4,2
4071,2,1,1,1,1,2,2
4072,2,2,2,2,2,2,1
4073,2,6,4,4,2,2,2
4074,2,4,2,2,2,2,2
4075,2,8,2,2,2,2,2
4076,2,2,2,2,2,2,1
4077,2,2,2,2,2,2,1
4078,2,1,2,2,2,2,2
4079,2,2,2,1,2,2,2
4080,2,2,2,2,2,2,1
4081,2,2,2,2,2,2,1
4082,2,2,2,2,2,2,1
4083,2,2,2,2,2,2,1
4084,2,2,2,2,2,2,1
4085,2,2,2,2,2,2,1
4086,2,2,2,2,2,2,1
4087,2,2,2,2,2,2,1
4088,2,2,2,2,2,2,1
4089,2,2,2,2,2,2,1
4090,2,1,1,1,1,1,3
4091,2,2,1,2,2,2,2
4092,2,4,4,6,2,2,2
4093,2,4,4,6,2,2,2
4094,2,4,4,6,2,2,2
4095,2,4,4,6,2,2,2
4096,2,4,4,6,2,2,2
4097,2,4,4,6,2,2,2
4098,2,4,4,6,2,2,2
4099,2,4,4,6,2,2,2
4100,2,4,4,6,2,2,2
4101,2,4,4,6,2,2,2
4102,2,4,4,6,2,2,2
4103,2,4,6,4,2,2,2
4104,2,6,4,4,2,2,2
4105,2,4,4,4,2,2,2
4106,2,4,4,2,2,2,2
4107,2,4,4,2,2,2,2
4108,2,4,4,6,2,2,2
4109,2,4,4,4,2,2,2
4110,2,2,1,2,1,2,2
4111,2,2,2,2,1,2,2
4112,2,2,2,2,2,2,1
4113,2,2,2,2,2,1,2
4114,2,2,1,1,1,1,2
4115,2,4,2,8,2,4,2
4116,2,1,1,1,1,1,3
4117,2,6,2,4,2,4,2
4118,2,8,2,2,2,2,2
4119,2,1,2,4,2,2,2
4120,2,1,2,2,2,2,2
4121,2,1,2,2,2,2,2
4122,2,2,2,2,2,2,1
4123,2,3,1,2,1,2,2
4124,2,1,1,1,1,2,2
4125,2,1,1,2,1,2,2
4126,2,1,2,1,1,1,2
4127,2,2,4,4,4,4,2
4128,2,2,2,2,2,2,1
4129,2,2,2,2,2,2,1
4130,2,2,2,2,2,2,1
4131,2,2,2,2,2,2,1
4132,2,2,2,2,2,2,1
4133,2,2,2,2,2,1,2
4134,2,2,2,2,2,2,1
4135,2,1,1,1,1,1,3
4136,2,2,2,2,2,2,1
4137,2,1,2,2,2,2,2
4138,2,4,2,2,2,2,2
4139,5,6,4,4,4,4,3
4140,3,7,2,3,1,1,2
4141,6,6,5,6,2,2,2
4142,4,1,1,1,1,1,3
4143,3,4,2,2,2,2,3
4144,10,6,2,2,2,1,3
4145,3,2,2,2,2,2,3
4146,4,12,2,2,2,2,3
4147,6,6,6,6,2,4,2
